user_id,Generalmerchandise,Grocery,Petsupplies,Restaurant,Retailstore
5868,0,0,0,1,0
5869,1,3,0,3,0
5870,0,0,0,2,0
5871,1,4,0,4,0
5872,0,0,0,2,0
5873,0,0,0,1,0
5874,0,0,0,2,0
5875,0,0,0,4,0
5876,0,0,0,4,4
5878,0,0,0,3,0
5879,0,0,0,9,9
5880,0,0,0,4,4
5881,0,0,0,1,0
5882,0,0,0,1,0
5884,0,0,0,9,9
5886,0,0,0,1,0
5889,0,0,0,2,0
5891,0,0,0,1,0
5893,0,0,0,4,4
5894,0,0,0,1,0
5898,0,0,0,1,0
5899,0,0,0,1,0
5900,0,0,0,5,5
5901,0,0,0,4,0
5905,0,0,0,1,0
5908,0,0,0,3,0
5910,0,0,0,1,0
5911,0,0,0,2,0
5912,0,0,0,4,4
5913,0,0,0,1,0
5914,0,0,0,5,5
5915,0,0,0,4,0
5916,1,3,0,3,0
5917,0,0,0,5,0
5919,0,0,0,2,0
5921,0,0,0,1,0
5922,1,5,0,5,0
5923,0,0,0,2,0
5924,1,4,0,4,0
5926,0,0,0,3,3
5927,0,0,0,2,0
5928,0,0,0,1,0
5929,1,8,0,8,0
5932,0,0,0,1,0
5933,0,0,0,5,0
5935,0,0,0,2,0
5936,0,0,0,2,0
5937,0,0,0,6,6
5938,0,27,1,27,0
5939,1,3,0,3,0
5940,1,9,0,9,0
5943,0,0,0,3,0
5944,0,0,0,4,4
5945,1,3,0,3,0
5946,0,0,0,6,6
5947,0,0,0,1,0
5948,0,0,0,1,0
5949,0,0,0,5,0
5950,0,0,0,1,0
5952,0,0,0,5,0
5954,0,0,0,3,3
5955,0,0,0,4,0
5956,0,0,0,5,0
5957,0,0,0,5,0
5958,0,0,0,3,0
5959,0,0,0,1,0
5960,0,0,0,1,0
5963,0,0,0,2,0
5964,0,0,0,2,0
5965,0,0,0,1,0
5966,0,0,0,1,0
5967,0,0,0,2,0
5969,1,3,0,3,0
5971,0,0,0,2,0
5975,0,0,0,3,0
5976,0,0,0,1,0
5978,0,0,0,1,0
5979,1,9,0,9,0
5980,0,0,0,4,4
5984,0,0,0,3,0
5985,0,0,0,1,0
5987,0,0,0,7,7
5990,0,0,0,1,0
5991,0,0,0,4,0
5993,0,0,0,3,0
5994,0,0,0,3,3
5996,0,0,0,1,0
5998,0,0,0,3,0
6000,0,0,0,3,3
6001,0,0,0,1,0
6002,0,0,0,1,0
6003,0,0,0,1,0
6004,0,0,0,1,0
6005,0,0,0,2,0
6006,0,0,0,5,0
6008,0,0,0,5,5
6010,1,11,0,11,0
6011,0,0,0,1,0
6016,0,0,0,5,0
6017,0,0,0,5,5
6018,0,0,0,5,5
6019,0,0,0,3,0
6020,0,0,0,4,0
6023,0,0,0,3,0
6024,0,0,0,3,0
6025,0,0,0,4,4
6028,0,0,0,1,0
6029,0,0,0,2,0
6031,0,0,0,3,3
6034,0,0,0,4,4
6035,0,0,0,4,4
6036,0,0,0,15,15
6037,0,0,0,1,0
6038,0,0,0,11,11
6039,0,0,0,5,0
6040,0,0,0,3,0
6041,0,0,0,3,0
6042,1,8,0,8,0
6044,0,0,0,5,0
6047,0,0,0,5,0
6048,0,0,0,6,6
6049,1,6,0,6,0
6051,0,0,0,1,0
6053,0,0,0,3,0
6054,0,0,0,4,0
6056,0,0,0,1,0
6057,0,0,0,1,0
6059,0,0,0,1,0
6061,0,0,0,10,10
6062,0,0,0,8,8
6063,0,0,0,2,0
6065,0,0,0,16,16
6066,1,5,0,5,0
6068,0,0,0,5,0
6069,0,0,0,4,0
6071,0,0,0,1,0
6072,0,0,0,5,5
6073,0,0,0,3,3
6074,0,0,0,1,0
6075,0,0,0,5,5
6076,0,0,0,5,0
6078,0,0,0,5,5
6079,0,0,0,2,0
6080,0,0,0,1,0
6084,0,0,0,1,0
6086,0,0,0,2,0
6087,0,0,0,1,0
6088,1,4,0,4,0
6090,0,0,0,3,0
6091,0,0,0,3,0
6092,0,0,0,1,0
6094,1,7,0,7,0
6095,0,0,0,4,0
6100,0,0,0,1,0
6101,0,0,0,11,11
6102,0,0,0,3,0
6103,1,3,0,3,0
6104,0,0,0,1,0
6106,0,0,0,1,0
6109,0,0,0,2,0
6110,0,0,0,3,0
6111,0,0,0,5,5
6113,0,0,0,3,0
6114,0,0,0,1,0
6115,0,0,0,4,0
6117,0,0,0,1,0
6118,0,0,0,5,0
6121,0,0,0,3,0
6123,0,0,0,4,4
6124,0,0,0,1,0
6125,0,0,0,2,0
6126,0,0,0,1,0
6127,0,0,0,3,0
6128,0,0,0,2,0
6130,0,0,0,1,0
6131,1,12,0,12,0
6132,0,0,0,16,16
6134,0,0,0,2,0
6136,0,0,0,1,0
6137,0,0,0,1,0
6138,0,0,0,4,0
6139,0,0,0,5,5
6141,0,0,0,1,0
6142,0,0,0,1,0
6143,1,7,0,7,0
6144,0,0,0,1,0
6145,0,0,0,1,0
6146,0,0,0,4,0
6147,0,0,0,1,0
6150,0,0,0,1,0
6151,0,0,0,3,0
6152,0,0,0,2,0
6155,0,0,0,1,0
6158,0,0,0,1,0
6159,0,0,0,4,4
6160,0,0,0,1,0
6164,0,0,0,1,0
6165,0,0,0,1,0
6168,0,0,0,3,0
6171,0,0,0,2,0
6172,0,0,0,1,0
6174,1,14,0,14,0
6175,0,0,0,14,14
6177,0,0,0,6,6
6181,0,0,0,1,0
6183,0,0,0,2,0
6185,0,0,0,1,0
6187,1,10,0,10,0
6190,0,0,0,1,0
6191,0,0,0,3,3
6194,0,0,0,1,0
6195,0,0,0,2,0
6197,0,0,0,1,0
6198,0,0,0,3,0
6201,0,0,0,5,0
6208,0,0,0,3,0
6215,0,0,0,1,0
6225,0,0,0,1,0
6228,0,0,0,3,0
6229,1,3,0,3,0
6230,0,0,0,6,6
6231,0,0,0,4,0
6233,0,0,0,4,0
6237,1,3,0,3,0
6238,0,0,0,3,0
6243,1,4,0,4,0
6244,0,0,0,1,0
6245,0,0,0,5,0
6247,0,0,0,4,4
6248,0,0,0,1,0
6251,0,0,0,2,0
6253,0,0,0,1,0
6254,0,0,0,4,0
6255,0,0,0,2,0
6261,0,0,0,1,0
6262,0,0,0,1,0
6263,1,9,0,9,0
6265,0,0,0,1,0
6269,0,0,0,1,0
6274,0,0,0,27,27
6280,0,0,0,2,0
6286,0,0,0,1,0
6294,0,0,0,3,3
6296,0,0,0,1,0
6297,0,0,0,1,0
6298,1,3,0,3,0
6300,0,0,0,4,0
6302,0,0,0,4,4
6304,0,0,0,4,4
6306,1,5,0,5,0
6307,0,0,0,3,0
6308,1,5,0,5,0
6315,0,0,0,1,0
6317,0,0,0,1,0
6319,0,0,0,1,0
6321,0,0,0,2,0
6322,0,0,0,1,0
6323,0,0,0,4,4
6324,1,3,0,3,0
6326,1,4,0,4,0
6328,0,0,0,19,19
6329,0,0,0,3,0
6330,1,3,0,3,0
6331,0,0,0,1,0
6332,0,0,0,1,0
6335,0,0,0,1,0
6337,0,0,0,5,0
6339,0,0,0,2,0
6343,0,0,0,2,0
6345,0,0,0,2,0
6349,0,0,0,1,0
6354,0,0,0,3,0
6356,0,0,0,3,3
6357,0,0,0,1,0
6359,0,0,0,1,0
6365,0,0,0,1,0
6369,0,0,0,4,0
6376,0,0,0,23,23
6377,1,4,0,4,0
6381,0,0,0,1,0
6383,0,0,0,1,0
6385,0,0,0,4,0
6386,0,0,0,1,0
6387,0,0,0,1,0
6390,0,0,0,4,4
6393,1,3,0,3,0
6394,1,5,0,5,0
6396,0,0,0,3,3
6403,0,0,0,3,0
6408,0,0,0,1,0
6409,0,0,0,11,11
6411,0,0,0,1,0
6412,0,0,0,4,0
6413,0,0,0,1,0
6415,0,0,0,1,0
6417,0,0,0,1,0
6418,0,0,0,5,0
6419,0,0,0,13,13
6422,0,0,0,3,3
6423,0,0,0,3,0
6425,0,0,0,1,0
6429,0,0,0,2,0
6430,0,0,0,7,7
6432,0,0,0,3,3
6433,0,0,0,5,0
6434,0,0,0,4,0
6435,0,0,0,1,0
6436,0,0,0,13,13
6437,0,0,0,1,0
6444,0,0,0,3,0
6445,1,4,0,4,0
6448,0,0,0,3,3
6449,0,0,0,2,0
6450,0,0,0,5,0
6451,0,0,0,1,0
6454,0,0,0,1,0
6456,0,0,0,1,0
6457,0,0,0,2,0
6459,1,12,0,12,0
6462,0,0,0,3,0
6463,1,3,0,3,0
6467,0,0,0,6,6
6470,0,0,0,1,0
6471,0,0,0,3,0
6472,1,10,0,10,0
6474,0,0,0,4,0
6476,0,0,0,1,0
6477,0,0,0,1,0
6480,0,0,0,1,0
6481,0,0,0,1,0
6485,0,0,0,4,0
6486,0,0,0,9,9
6487,0,0,0,1,0
6493,0,0,0,1,0
6494,0,0,0,3,0
6495,0,0,0,3,0
6496,0,0,0,2,0
6498,0,0,0,1,0
6499,0,0,0,2,0
6500,1,6,0,6,0
6503,0,0,0,2,0
6506,0,0,0,1,0
6507,0,0,0,1,0
6508,0,0,0,3,0
6510,0,0,0,2,0
6512,0,0,0,3,0
6516,0,0,0,3,0
6518,0,0,0,1,0
6519,1,3,0,3,0
6521,0,0,0,2,0
6523,0,0,0,2,0
6524,0,0,0,1,0
6525,0,0,0,1,0
6530,0,0,0,1,0
6533,0,0,0,10,10
6534,0,0,0,3,3
6535,0,0,0,8,8
6536,0,0,0,2,0
6537,0,0,0,3,0
6538,0,0,0,3,3
6540,0,0,0,6,6
6541,1,3,0,3,0
6542,0,0,0,2,0
6543,0,0,0,2,0
6545,0,0,0,3,0
6548,0,0,0,17,17
6549,0,0,0,3,0
6550,0,0,0,2,0
6551,0,0,0,1,0
6552,0,0,0,3,3
6553,1,3,0,3,0
6555,0,0,0,2,0
6560,0,0,0,4,0
6561,0,0,0,3,3
6563,1,3,0,3,0
6564,0,0,0,1,0
6566,0,0,0,3,0
6568,0,0,0,2,0
6569,0,0,0,1,0
6570,0,0,0,2,0
6571,0,0,0,3,0
6573,0,0,0,4,0
6579,0,0,0,1,0
6580,0,0,0,1,0
6581,0,0,0,2,0
6583,0,0,0,1,0
6585,0,0,0,1,0
6586,0,0,0,5,0
6587,0,0,0,1,0
6590,0,0,0,4,0
6592,0,0,0,5,0
6593,0,0,0,3,0
6594,0,0,0,1,0
6595,0,0,0,1,0
6596,0,0,0,5,0
6597,0,0,0,1,0
6599,0,0,0,1,0
6600,0,0,0,1,0
6601,0,0,0,5,0
6602,0,0,0,2,0
6603,0,0,0,5,0
6604,0,0,0,1,0
6605,0,0,0,1,0
6609,0,0,0,5,0
6610,0,0,0,4,0
6611,0,0,0,2,0
6613,0,0,0,1,0
6615,0,0,0,17,17
6617,0,0,0,5,0
6618,0,0,0,5,0
6619,0,0,0,1,0
6620,0,0,0,4,0
6626,0,0,0,1,0
6628,0,0,0,3,0
6631,0,0,0,1,0
6632,0,0,0,1,0
6634,0,0,0,3,3
6635,0,0,0,2,0
6636,0,0,0,1,0
6640,0,0,0,9,9
6644,0,0,0,1,0
6646,0,0,0,7,7
6648,0,0,0,2,0
6650,0,0,0,2,0
6651,0,0,0,2,0
6652,0,0,0,2,0
6653,1,3,0,3,0
6654,0,0,0,3,3
6655,0,0,0,5,0
6657,0,0,0,5,0
6658,0,0,0,1,0
6661,0,0,0,5,0
6662,0,0,0,5,0
6663,0,0,0,1,0
6668,0,0,0,5,0
6672,0,0,0,1,0
6673,0,0,0,2,0
6677,0,0,0,1,0
6678,0,0,0,2,0
6681,0,0,0,1,0
6682,0,0,0,1,0
6687,0,0,0,4,4
6690,0,0,0,4,0
6694,1,5,0,5,0
6697,0,0,0,3,0
6699,0,0,0,2,0
6701,0,0,0,5,0
6702,0,0,0,1,0
6703,0,0,0,1,0
6704,0,0,0,3,0
6705,1,8,0,8,0
6706,0,0,0,3,0
6711,0,0,0,5,0
6712,0,0,0,1,0
6713,0,0,0,1,0
6715,0,0,0,2,0
6718,0,0,0,1,0
6720,0,0,0,1,0
6721,0,0,0,3,3
6723,1,7,0,7,0
6725,0,0,0,1,0
6726,0,0,0,2,0
6728,0,0,0,4,0
6729,0,0,0,2,0
6731,0,0,0,1,0
6736,0,0,0,3,0
6737,0,0,0,3,0
6741,0,0,0,5,0
6743,0,0,0,5,0
6753,1,3,0,3,0
6760,0,0,0,9,9
6765,0,0,0,2,0
6770,0,0,0,1,0
6773,0,0,0,2,0
6775,0,0,0,1,0
6778,0,0,0,2,0
6779,0,0,0,2,0
6780,0,0,0,2,0
6782,0,0,0,1,0
6786,0,0,0,1,0
6787,0,0,0,1,0
6788,0,0,0,5,0
6790,0,0,0,1,0
6791,0,0,0,3,0
6792,0,0,0,1,0
6800,0,0,0,3,0
6802,0,0,0,1,0
6804,0,0,0,4,0
6810,0,0,0,1,0
6812,0,0,0,2,0
6817,0,0,0,1,0
6818,1,3,0,3,0
6820,0,0,0,2,0
6823,0,0,0,1,0
6824,0,0,0,3,0
6826,0,0,0,3,0
6827,0,0,0,3,0
6829,0,0,0,2,0
6830,0,0,0,2,0
6831,0,0,0,3,3
6832,0,0,0,5,0
6835,0,0,0,2,0
6840,1,3,0,3,0
6841,1,12,0,12,0
6845,0,0,0,4,0
6848,0,0,0,4,0
6849,0,0,0,1,0
6853,0,0,0,4,0
6855,0,0,0,1,0
6859,0,0,0,2,0
6860,0,0,0,1,0
6862,0,0,0,3,3
6863,0,0,0,1,0
6871,0,0,0,3,3
6874,0,0,0,2,0
6876,1,10,0,10,0
6877,0,0,0,4,0
6879,0,0,0,5,0
6881,0,0,0,1,0
6882,0,0,0,1,0
6885,0,0,0,2,0
6889,0,0,0,4,4
6890,1,3,0,3,0
6891,0,0,0,3,0
6893,0,0,0,1,0
6895,0,0,0,5,0
6896,0,0,0,1,0
6900,0,0,0,8,8
6901,0,0,0,3,0
6904,0,0,0,12,12
6909,0,0,0,2,0
6911,0,0,0,16,16
6913,0,0,0,2,0
6915,0,0,0,3,0
6917,1,6,0,6,0
6918,0,0,0,1,0
6919,1,3,0,3,0
6920,0,0,0,1,0
6922,0,0,0,1,0
6927,0,0,0,6,6
6931,0,0,0,1,0
6934,0,0,0,3,3
6936,0,0,0,5,5
6938,0,0,0,1,0
6940,0,0,0,4,0
6941,0,0,0,3,0
6942,0,0,0,19,19
6946,0,0,0,3,0
6948,0,0,0,1,0
6950,0,0,0,1,0
6952,1,5,0,5,0
6955,1,4,0,4,0
6956,0,0,0,2,0
6958,0,0,0,5,5
6959,0,0,0,3,0
6963,0,0,0,2,0
6964,0,0,0,1,0
6965,1,10,0,10,0
6967,1,3,0,3,0
6972,0,0,0,1,0
6982,0,0,0,1,0
6985,0,0,0,1,0
6987,0,0,0,5,0
6990,0,0,0,1,0
6991,0,0,0,1,0
6996,0,0,0,1,0
6997,0,0,0,3,3
7001,0,0,0,4,0
7007,0,0,0,1,0
7008,0,0,0,2,0
7011,0,0,0,2,0
7012,0,0,0,3,3
7014,0,0,0,3,0
7015,1,3,0,3,0
7018,0,0,0,5,5
7019,1,11,0,11,0
7020,0,0,0,7,7
7025,0,0,0,1,0
7027,0,0,0,1,0
7028,0,0,0,1,0
7030,0,0,0,2,0
7031,0,0,0,25,25
7032,0,0,0,1,0
7033,0,0,0,3,0
7034,0,0,0,6,6
7035,0,0,0,3,3
7037,0,0,0,1,0
7038,0,0,0,1,0
7039,1,4,0,4,0
7040,0,0,0,3,3
7041,0,0,0,2,0
7042,0,0,0,3,0
7043,0,0,0,1,0
7047,0,0,0,4,4
7048,0,0,0,4,4
7050,0,0,0,1,0
7052,0,0,0,1,0
7055,0,0,0,1,0
7062,0,0,0,4,0
7064,0,0,0,1,0
7065,0,0,0,3,3
7066,0,0,0,1,0
7067,0,0,0,3,0
7068,1,10,0,10,0
7069,0,0,0,2,0
7070,0,0,0,3,0
7072,0,0,0,5,5
7074,0,0,0,1,0
7075,0,0,0,4,0
7077,0,0,0,1,0
7078,0,0,0,18,18
7082,1,7,0,7,0
7084,0,0,0,1,0
7085,0,0,0,3,0
7086,0,0,0,1,0
7087,0,0,0,2,0
7089,0,0,0,4,4
7090,1,9,0,9,0
7091,0,0,0,1,0
7096,0,0,0,1,0
7097,0,0,0,1,0
7098,0,0,0,1,0
7099,0,0,0,2,0
7100,0,0,0,9,9
7101,0,0,0,3,3
7103,0,0,0,3,0
7104,0,0,0,2,0
7108,0,0,0,3,0
7109,0,0,0,2,0
7110,0,0,0,2,0
7112,0,0,0,1,0
7113,0,0,0,1,0
7114,0,0,0,2,0
7115,0,0,0,1,0
7116,0,0,0,2,0
7119,0,21,1,21,0
7120,0,0,0,1,0
7121,0,0,0,2,0
7123,0,0,0,2,0
7124,0,0,0,1,0
7125,1,4,0,4,0
7126,0,0,0,2,0
7128,0,0,0,1,0
7130,0,0,0,2,0
7131,0,0,0,1,0
7134,0,0,0,1,0
7136,0,0,0,2,0
7140,0,0,0,1,0
7143,0,0,0,3,3
7144,0,0,0,2,0
7145,0,0,0,19,19
7147,0,0,0,4,4
7149,0,0,0,1,0
7150,0,0,0,1,0
7152,0,0,0,3,0
7153,0,0,0,4,0
7154,0,0,0,1,0
7156,0,0,0,6,6
7157,0,0,0,1,0
7158,0,0,0,1,0
7160,0,0,0,1,0
7161,0,0,0,4,0
7162,0,0,0,2,0
7168,0,0,0,1,0
7170,0,0,0,1,0
7172,0,0,0,4,0
7175,0,0,0,1,0
7178,0,0,0,1,0
7180,0,0,0,1,0
7181,0,0,0,1,0
7183,0,0,0,1,0
7184,0,0,0,1,0
7187,0,15,1,15,0
7188,0,0,0,1,0
7189,0,0,0,2,0
7192,0,0,0,2,0
7194,1,8,0,8,0
7195,0,0,0,2,0
7197,0,0,0,1,0
7201,0,0,0,3,0
7202,0,0,0,1,0
7203,0,0,0,27,27
7204,1,5,0,5,0
7206,0,0,0,1,0
7207,0,0,0,2,0
7208,0,0,0,4,0
7210,0,0,0,1,0
7212,0,0,0,1,0
7214,0,0,0,4,0
7216,0,0,0,4,0
7217,0,0,0,2,0
7218,1,4,0,4,0
7225,0,0,0,5,5
7227,0,0,0,5,5
7230,0,0,0,1,0
7231,0,0,0,1,0
7232,0,0,0,39,39
7233,0,0,0,13,13
7236,0,0,0,4,4
7237,0,0,0,2,0
7238,0,0,0,47,47
7243,0,0,0,1,0
7244,0,0,0,4,0
7249,0,0,0,3,3
7252,1,3,0,3,0
7254,0,0,0,3,3
7256,1,6,0,6,0
7257,0,0,0,4,4
7261,0,0,0,1,0
7265,0,0,0,5,0
7267,0,0,0,1,0
7268,0,0,0,5,0
7271,0,0,0,3,0
7275,0,0,0,5,0
7281,0,0,0,10,10
7282,0,0,0,2,0
7284,0,0,0,5,5
7286,0,0,0,3,0
7287,0,0,0,2,0
7290,0,0,0,2,0
7292,0,0,0,1,0
7293,0,0,0,1,0
7296,0,0,0,1,0
7299,1,8,0,8,0
7300,0,0,0,4,4
7303,0,0,0,2,0
7305,0,0,0,1,0
7307,0,0,0,1,0
7308,1,3,0,3,0
7309,0,0,0,4,0
7316,0,0,0,1,0
7317,1,4,0,4,0
7321,0,0,0,2,0
7322,0,0,0,1,0
7323,0,15,1,15,0
7326,0,0,0,1,0
7327,0,0,0,4,0
7331,0,0,0,1,0
7333,0,0,0,5,0
7336,0,0,0,1,0
7337,0,0,0,4,4
7339,0,0,0,5,0
7340,0,0,0,3,0
7341,0,0,0,1,0
7343,0,0,0,1,0
7347,1,10,0,10,0
7354,0,0,0,5,0
7355,1,9,0,9,0
7356,0,0,0,30,30
7358,1,7,0,7,0
7359,0,0,0,1,0
7360,0,18,1,18,0
7365,0,0,0,3,0
7366,0,0,0,3,3
7368,0,0,0,1,0
7369,0,0,0,2,0
7372,0,0,0,10,10
7375,0,0,0,2,0
7377,1,7,0,7,0
7381,0,0,0,4,0
7382,0,0,0,3,3
7385,0,0,0,4,0
7386,0,0,0,2,0
7388,0,0,0,2,0
7390,0,0,0,1,0
7391,1,5,0,5,0
7393,0,0,0,1,0
7394,0,0,0,1,0
7396,0,0,0,1,0
7397,0,0,0,14,14
7401,1,3,0,3,0
7403,0,0,0,5,5
7404,0,0,0,4,0
7408,0,0,0,3,0
7415,0,0,0,1,0
7416,0,0,0,1,0
7417,0,0,0,1,0
7421,0,0,0,1,0
7424,0,0,0,1,0
7425,0,0,0,3,3
7426,0,0,0,2,0
7429,0,0,0,1,0
7431,0,0,0,1,0
7432,0,0,0,1,0
7435,0,0,0,2,0
7437,0,0,0,1,0
7442,0,0,0,1,0
7443,1,11,0,11,0
7444,0,0,0,15,15
7445,1,6,0,6,0
7446,0,0,0,1,0
7447,0,0,0,4,0
7449,0,0,0,3,3
7450,0,0,0,4,0
7451,0,0,0,10,10
7453,0,0,0,2,0
7454,0,0,0,1,0
7457,0,0,0,1,0
7462,0,0,0,10,10
7465,0,0,0,5,0
7468,0,0,0,4,4
7472,0,0,0,2,0
7473,0,0,0,10,10
7474,0,0,0,2,0
7477,0,0,0,16,16
7480,0,0,0,1,0
7483,0,0,0,1,0
7485,0,0,0,4,0
7487,0,0,0,3,0
7490,0,0,0,3,0
7493,1,13,0,13,0
7494,0,0,0,4,0
7495,1,5,0,5,0
7499,0,0,0,1,0
7501,0,0,0,3,0
7502,0,0,0,1,0
7503,1,14,0,14,0
7504,0,0,0,2,0
7505,0,0,0,16,16
7506,0,0,0,3,0
7508,1,4,0,4,0
7519,0,0,0,1,0
7520,0,0,0,4,0
7521,1,5,0,5,0
7525,0,0,0,1,0
7528,0,0,0,1,0
7535,0,0,0,3,0
7536,0,0,0,3,0
7537,0,0,0,4,4
7538,0,0,0,7,7
7539,0,0,0,4,4
7541,0,0,0,1,0
7543,0,0,0,5,5
7549,0,0,0,1,0
7552,0,0,0,1,0
7553,0,0,0,4,0
7554,0,0,0,4,0
7556,0,0,0,3,0
7557,0,0,0,1,0
7559,0,0,0,1,0
7561,0,0,0,5,0
7565,0,0,0,1,0
7567,0,0,0,1,0
7568,0,0,0,1,0
7569,0,0,0,5,0
7571,0,0,0,2,0
7573,0,0,0,1,0
7574,1,7,0,7,0
7577,0,0,0,1,0
7578,0,0,0,1,0
7580,0,0,0,4,0
7581,0,0,0,2,0
7583,0,0,0,2,0
7585,0,0,0,2,0
7586,0,0,0,5,0
7589,0,0,0,1,0
7591,0,0,0,9,9
7592,0,0,0,4,4
7593,0,0,0,2,0
7596,0,0,0,1,0
7597,0,0,0,1,0
7598,0,0,0,1,0
7599,0,0,0,1,0
7600,1,6,0,6,0
7601,0,0,0,3,0
7602,1,5,0,5,0
7603,0,0,0,1,0
7604,1,3,0,3,0
7605,0,0,0,2,0
7607,0,0,0,1,0
7608,0,0,0,1,0
7609,0,0,0,15,15
7610,0,0,0,1,0
7611,0,0,0,5,0
7613,0,0,0,1,0
7614,1,3,0,3,0
7616,0,0,0,7,7
7620,0,0,0,2,0
7621,0,0,0,3,0
7622,0,0,0,1,0
7623,0,0,0,4,0
7626,0,0,0,3,0
7627,0,0,0,1,0
7629,0,0,0,3,3
7631,0,0,0,2,0
7632,0,0,0,1,0
7634,0,0,0,5,0
7636,1,4,0,4,0
7638,0,0,0,2,0
7639,0,0,0,4,0
7641,0,0,0,1,0
7642,0,0,0,3,3
7643,1,5,0,5,0
7644,0,0,0,2,0
7645,0,0,0,3,3
7647,0,0,0,2,0
7648,0,0,0,5,0
7649,0,0,0,3,0
7650,1,9,0,9,0
7652,0,0,0,5,0
7656,0,0,0,1,0
7658,0,0,0,4,4
7660,0,0,0,1,0
7663,0,0,0,3,3
7664,0,25,1,25,0
7665,0,0,0,3,0
7670,1,4,0,4,0
7671,0,0,0,2,0
7672,0,0,0,1,0
7673,1,5,0,5,0
7676,0,0,0,10,10
7677,0,0,0,1,0
7678,0,0,0,1,0
7679,0,22,1,22,0
7680,0,0,0,3,3
7682,0,0,0,1,0
7684,1,7,0,7,0
7688,1,6,0,6,0
7689,1,3,0,3,0
7690,0,0,0,2,0
7693,0,0,0,1,0
7694,0,0,0,1,0
7695,0,0,0,18,18
7696,0,0,0,1,0
7700,0,0,0,1,0
7705,0,0,0,1,0
7711,0,0,0,2,0
7712,0,0,0,2,0
7714,0,0,0,1,0
7716,0,0,0,6,6
7723,0,0,0,4,0
7724,0,0,0,4,0
7730,0,0,0,2,0
7731,0,0,0,3,0
7732,1,5,0,5,0
7735,0,0,0,4,0
7736,0,0,0,5,5
7737,0,0,0,5,0
7738,0,0,0,4,0
7740,0,0,0,3,0
7745,1,4,0,4,0
7746,0,0,0,3,3
7747,0,0,0,1,0
7748,0,0,0,2,0
7750,0,0,0,2,0
7751,0,0,0,1,0
7752,0,0,0,4,0
7753,0,0,0,2,0
7756,0,0,0,1,0
7758,0,0,0,5,5
7759,0,0,0,4,0
7761,0,0,0,4,0
7762,0,0,0,1,0
7763,0,0,0,1,0
7765,0,0,0,4,0
7766,0,0,0,1,0
7767,0,0,0,1,0
7768,0,0,0,1,0
7769,0,0,0,3,3
7771,0,0,0,2,0
7772,0,0,0,2,0
7774,0,0,0,3,0
7775,0,0,0,2,0
7776,1,6,0,6,0
7778,0,0,0,1,0
7780,0,0,0,2,0
7781,0,0,0,4,0
7784,0,0,0,1,0
7788,1,11,0,11,0
7789,0,0,0,1,0
7790,0,0,0,1,0
7791,0,0,0,4,0
7795,0,0,0,2,0
7798,0,0,0,3,0
7799,0,0,0,3,0
7800,0,0,0,1,0
7804,1,5,0,5,0
7805,0,0,0,11,11
7806,0,0,0,1,0
7807,0,0,0,1,0
7808,0,0,0,3,3
7809,1,11,0,11,0
7811,0,0,0,4,0
7813,0,0,0,2,0
7815,1,3,0,3,0
7816,0,0,0,4,0
7817,1,3,0,3,0
7819,0,0,0,1,0
7821,0,0,0,6,6
7825,0,0,0,1,0
7827,0,0,0,1,0
7834,0,0,0,1,0
7838,0,0,0,3,0
7841,0,0,0,3,0
7842,0,0,0,4,4
7844,0,0,0,4,0
7845,0,0,0,17,17
7847,0,0,0,1,0
7853,0,0,0,5,0
7856,0,0,0,4,0
7857,0,0,0,1,0
7858,0,0,0,4,0
7859,0,0,0,4,0
7863,0,0,0,8,8
7864,0,0,0,1,0
7866,0,0,0,1,0
7867,0,0,0,1,0
7868,0,0,0,5,0
7870,0,0,0,7,7
7871,0,0,0,1,0
7872,0,0,0,1,0
7876,0,0,0,2,0
7877,0,0,0,4,4
7879,0,0,0,2,0
7880,0,0,0,2,0
7881,0,0,0,1,0
7885,0,0,0,1,0
7886,0,0,0,1,0
7889,0,0,0,3,0
7890,0,0,0,5,5
7892,0,0,0,1,0
7893,0,0,0,8,8
7894,0,0,0,1,0
7897,0,19,1,19,0
7898,0,0,0,5,5
7899,0,0,0,2,0
7900,0,0,0,1,0
7905,0,0,0,14,14
7906,0,0,0,1,0
7907,0,0,0,1,0
7908,0,0,0,2,0
7910,0,0,0,2,0
7911,0,0,0,26,26
7912,0,0,0,2,0
7913,0,0,0,4,0
7918,0,0,0,1,0
7920,0,0,0,7,7
7921,0,0,0,1,0
7923,0,0,0,1,0
7924,0,0,0,1,0
7925,0,0,0,2,0
7927,0,0,0,1,0
7929,0,0,0,5,0
7930,0,0,0,10,10
7935,0,0,0,2,0
7937,0,0,0,2,0
7940,0,0,0,1,0
7942,0,0,0,1,0
7945,0,0,0,1,0
7948,0,0,0,30,30
7950,0,0,0,4,0
7951,0,0,0,4,0
7953,0,0,0,1,0
7954,0,0,0,3,0
7955,0,0,0,3,0
7959,0,0,0,1,0
7961,1,4,0,4,0
7962,0,0,0,1,0
7963,0,0,0,2,0
7966,0,0,0,1,0
7968,0,0,0,4,0
7969,0,0,0,3,0
7971,0,0,0,1,0
7972,1,3,0,3,0
7973,0,0,0,1,0
7974,1,3,0,3,0
7977,0,0,0,3,3
7978,0,0,0,3,3
7981,0,0,0,4,0
7985,0,0,0,1,0
7986,0,0,0,1,0
7987,0,0,0,5,0
7988,0,0,0,1,0
7990,0,0,0,2,0
